timestamp,omega,khra_amp,gixx_amp,coherence,asymmetry,vorticity_mean,gpu_temp_c,gpu_power_w,cycle
2026-03-27T14:56:35.710417,0.6,0.02,0.012,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:38.739455,0.6,0.03,0.004,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:41.757662,0.6,0.03,0.006,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:44.776774,0.6,0.03,0.008,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:47.794439,0.6,0.03,0.01,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:50.812698,0.6,0.03,0.012,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:53.820629,0.6,0.04,0.004,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:56.840803,0.6,0.04,0.006,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:56:59.867351,0.6,0.04,0.008,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:02.888183,0.6,0.04,0.01,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:05.932058,0.6,0.04,0.012,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:08.949090,0.6,0.05,0.004,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:11.977122,0.6,0.05,0.006,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:14.999817,0.6,0.05,0.008,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:18.020593,0.6,0.05,0.01,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:21.042685,0.6,0.05,0.012,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:24.075569,0.7,0.01,0.004,0.7376,12.6509,0.030728,50,61.9,375630
2026-03-27T14:57:27.145431,0.7,0.01,0.006,0.7373,12.7003,0.031672,51,84.4,375760
2026-03-27T14:57:30.165320,0.7,0.01,0.008,0.7381,12.6081,0.032208,50,70.9,376140
2026-03-27T14:57:33.181637,0.7,0.01,0.01,0.738,12.6035,0.032777,60,302.3,376520
2026-03-27T14:57:36.185608,0.7,0.01,0.012,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:39.191817,0.7,0.02,0.004,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:42.199053,0.7,0.02,0.006,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:45.208010,0.7,0.02,0.008,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:48.215477,0.7,0.02,0.01,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:51.222592,0.7,0.02,0.012,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:54.217362,0.7,0.03,0.004,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:57:57.230461,0.7,0.03,0.006,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:58:00.240314,0.7,0.03,0.008,0.7391,12.4634,0.028264,61,303.5,376560
2026-03-27T14:58:03.264828,0.7,0.03,0.01,0.7374,12.6785,0.031521,59,286.2,376890
2026-03-27T14:58:06.289085,0.7,0.03,0.012,0.7381,12.5967,0.029921,59,287.6,377260
2026-03-27T14:58:09.297011,0.7,0.04,0.004,0.7379,12.6232,0.025178,58,299.0,377620
2026-03-27T14:58:12.325638,0.7,0.04,0.006,0.738,12.6047,0.023733,59,292.9,377990
2026-03-27T14:58:15.355227,0.7,0.04,0.008,0.7387,12.5119,0.022482,58,285.5,378350
2026-03-27T14:58:18.368504,0.7,0.04,0.01,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:21.378203,0.7,0.04,0.012,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:24.406613,0.7,0.05,0.004,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:27.419724,0.7,0.05,0.006,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:30.434793,0.7,0.05,0.008,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:33.439460,0.7,0.05,0.01,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:36.445599,0.7,0.05,0.012,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:39.468846,0.8,0.01,0.004,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:42.481128,0.8,0.01,0.006,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:45.493672,0.8,0.01,0.008,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:48.512617,0.8,0.01,0.01,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:51.526506,0.8,0.01,0.012,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:54.520561,0.8,0.02,0.004,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:58:57.538798,0.8,0.02,0.006,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:00.553739,0.8,0.02,0.008,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:03.561069,0.8,0.02,0.01,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:06.570882,0.8,0.02,0.012,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:09.576231,0.8,0.03,0.004,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:12.587596,0.8,0.03,0.006,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:15.592032,0.8,0.03,0.008,0.7381,12.5813,0.026484,58,281.3,378630
2026-03-27T14:59:18.611595,0.8,0.03,0.01,0.7387,12.4988,0.02268,59,291.6,378850
2026-03-27T14:59:21.650366,0.8,0.03,0.012,0.7384,12.5595,0.022909,58,294.0,379230
2026-03-27T14:59:24.695199,0.8,0.04,0.004,0.7386,12.5354,0.022472,59,295.4,379610
2026-03-27T14:59:27.744243,0.8,0.04,0.006,0.7384,12.5467,0.022534,59,283.2,379990
2026-03-27T14:59:30.763223,0.8,0.04,0.008,0.7378,12.6258,0.022915,60,300.9,380370
2026-03-27T14:59:33.805272,0.8,0.04,0.01,0.7385,12.5571,0.022887,51,65.2,380750
2026-03-27T14:59:36.860422,0.8,0.04,0.012,0.738,12.6035,0.023537,51,66.4,381130
2026-03-27T14:59:39.865257,0.8,0.05,0.004,0.7378,12.645,0.024117,51,55.8,381510
2026-03-27T14:59:42.869224,0.8,0.05,0.006,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T14:59:45.872966,0.8,0.05,0.008,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T14:59:48.876283,0.8,0.05,0.01,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T14:59:51.880057,0.8,0.05,0.012,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T14:59:54.867191,0.9,0.01,0.004,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T14:59:57.871042,0.9,0.01,0.006,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:00.875204,0.9,0.01,0.008,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:03.878327,0.9,0.01,0.01,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:06.882016,0.9,0.01,0.012,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:09.886114,0.9,0.02,0.004,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:12.889946,0.9,0.02,0.006,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:15.893342,0.9,0.02,0.008,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:18.896590,0.9,0.02,0.01,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:21.900034,0.9,0.02,0.012,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:24.898775,0.9,0.03,0.004,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:27.902271,0.9,0.03,0.006,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:30.905946,0.9,0.03,0.008,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:33.909485,0.9,0.03,0.01,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:36.912815,0.9,0.03,0.012,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:39.915783,0.9,0.04,0.004,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:42.918824,0.9,0.04,0.006,0.7379,12.6367,0.023279,51,55.7,381630
2026-03-27T15:00:45.922593,0.9,0.04,0.008,0.7381,12.5794,0.02604,50,56.0,381770
2026-03-27T15:00:48.960562,0.9,0.04,0.01,0.7377,12.6538,0.024487,50,66.3,382140
2026-03-27T15:00:51.965634,0.9,0.04,0.012,0.7384,12.5587,0.023031,53,118.0,382510
2026-03-27T15:00:54.967289,0.9,0.05,0.004,0.7376,12.6476,0.023831,60,306.5,382890
2026-03-27T15:00:58.028196,0.9,0.05,0.006,0.7375,12.6573,0.026601,58,297.5,383280
2026-03-27T15:01:01.043993,0.9,0.05,0.008,0.7383,12.5751,0.027433,61,303.0,383660
2026-03-27T15:01:04.076465,0.9,0.05,0.01,0.7373,12.6929,0.028416,58,288.9,384040
2026-03-27T15:01:07.082897,0.9,0.05,0.012,0.7384,12.5561,0.022585,58,288.9,384390
2026-03-27T15:01:10.088576,1.0,0.01,0.004,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:13.091876,1.0,0.01,0.006,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:16.095953,1.0,0.01,0.008,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:19.099715,1.0,0.01,0.01,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:22.103223,1.0,0.01,0.012,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:25.100912,1.0,0.02,0.004,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:28.104287,1.0,0.02,0.006,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:31.108547,1.0,0.02,0.008,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:34.113756,1.0,0.02,0.01,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:37.117130,1.0,0.02,0.012,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:40.120873,1.0,0.03,0.004,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:43.124233,1.0,0.03,0.006,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:46.127713,1.0,0.03,0.008,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:49.131025,1.0,0.03,0.01,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:52.134936,1.0,0.03,0.012,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:55.133894,1.0,0.04,0.004,0.7387,12.5051,0.022626,58,287.9,384630
2026-03-27T15:01:58.145940,1.0,0.04,0.006,0.7383,12.567,0.022698,58,282.2,384760
2026-03-27T15:02:01.151066,1.0,0.04,0.008,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:04.154688,1.0,0.04,0.01,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:07.158296,1.0,0.04,0.012,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:10.162270,1.0,0.05,0.004,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:13.165893,1.0,0.05,0.006,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:16.169189,1.0,0.05,0.008,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:19.172413,1.0,0.05,0.01,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:22.175434,1.0,0.05,0.012,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:25.167758,1.1,0.01,0.004,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:28.171382,1.1,0.01,0.006,0.7388,12.4883,0.023,59,291.2,385130
2026-03-27T15:02:31.174770,1.1,0.01,0.008,0.7392,12.4595,0.026159,59,290.4,385490
2026-03-27T15:02:34.186484,1.1,0.01,0.01,0.7391,12.4719,0.023433,59,297.5,385880
2026-03-27T15:02:37.209980,1.1,0.01,0.012,0.7384,12.5503,0.022497,59,291.4,386270
2026-03-27T15:02:40.230472,1.1,0.02,0.004,0.7376,12.6547,0.023872,59,288.5,386660
2026-03-27T15:02:43.239799,1.1,0.02,0.006,0.7375,12.6599,0.026601,60,300.2,387050
2026-03-27T15:02:46.272361,1.1,0.02,0.008,0.7381,12.5881,0.030223,59,289.7,387440
2026-03-27T15:02:49.276833,1.1,0.02,0.01,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:02:52.280103,1.1,0.02,0.012,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:02:55.271648,1.1,0.03,0.004,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:02:58.274892,1.1,0.03,0.006,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:01.278037,1.1,0.03,0.008,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:04.281078,1.1,0.03,0.01,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:07.284545,1.1,0.03,0.012,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:10.289251,1.1,0.04,0.004,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:13.292444,1.1,0.04,0.006,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:16.295694,1.1,0.04,0.008,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:19.298935,1.1,0.04,0.01,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:22.302858,1.1,0.04,0.012,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:25.292983,1.1,0.05,0.004,0.7393,12.442,0.025326,54,121.1,387630
2026-03-27T15:03:28.296305,1.1,0.05,0.006,0.7383,12.5696,0.033123,52,70.3,387960
2026-03-27T15:03:31.301652,1.1,0.05,0.008,0.7386,12.5215,0.032924,51,68.5,388350
2026-03-27T15:03:34.354963,1.1,0.05,0.01,0.7388,12.5086,0.030562,51,68.0,388740
2026-03-27T15:03:37.359474,1.1,0.05,0.012,0.7388,12.5065,0.032088,50,63.7,389110
2026-03-27T15:03:40.390929,1.2,0.01,0.004,0.739,12.4783,0.031481,51,93.2,389490
2026-03-27T15:03:43.424760,1.2,0.01,0.006,0.7383,12.5567,0.032627,60,293.6,389860
2026-03-27T15:03:46.475142,1.2,0.01,0.008,0.7382,12.5736,0.033294,61,311.4,390230
2026-03-27T15:03:49.480020,1.2,0.01,0.01,0.7382,12.6031,0.032031,58,303.0,390590
2026-03-27T15:03:52.485191,1.2,0.01,0.012,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:03:55.502543,1.2,0.02,0.004,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:03:58.506056,1.2,0.02,0.006,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:01.509507,1.2,0.02,0.008,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:04.512822,1.2,0.02,0.01,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:07.516842,1.2,0.02,0.012,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:10.521048,1.2,0.03,0.004,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:13.524134,1.2,0.03,0.006,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:16.527645,1.2,0.03,0.008,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:19.530727,1.2,0.03,0.01,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:22.534317,1.2,0.03,0.012,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:25.527748,1.2,0.04,0.004,0.739,12.4756,0.029344,58,301.8,390630
2026-03-27T15:04:28.530880,1.2,0.04,0.006,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:31.533907,1.2,0.04,0.008,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:34.536965,1.2,0.04,0.01,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:37.540220,1.2,0.04,0.012,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:40.543722,1.2,0.05,0.004,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:43.547140,1.2,0.05,0.006,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:46.551041,1.2,0.05,0.008,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:49.554632,1.2,0.05,0.01,0.7391,12.4511,0.026888,58,302.0,390640
2026-03-27T15:04:52.568847,1.2,0.05,0.012,0.7385,12.5425,0.022439,60,308.2,390920
2026-03-27T15:04:55.592701,1.3,0.01,0.004,0.7383,12.5503,0.022511,59,289.1,391300
2026-03-27T15:04:58.605959,1.3,0.01,0.006,0.7379,12.6269,0.022961,58,285.7,391680
2026-03-27T15:05:01.620607,1.3,0.01,0.008,0.7384,12.567,0.022973,59,300.8,392060
2026-03-27T15:05:04.663356,1.3,0.01,0.01,0.7378,12.619,0.023523,58,282.9,392440
2026-03-27T15:05:07.725529,1.3,0.01,0.012,0.7377,12.6578,0.024175,60,302.9,392820
2026-03-27T15:05:10.730247,1.3,0.02,0.004,0.7384,12.5587,0.022883,59,296.5,393190
2026-03-27T15:05:13.777887,1.3,0.02,0.006,0.7375,12.6584,0.025556,59,294.9,393580
2026-03-27T15:05:16.782318,1.3,0.02,0.008,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:19.786285,1.3,0.02,0.01,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:22.789852,1.3,0.02,0.012,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:25.777723,1.3,0.03,0.004,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:28.781170,1.3,0.03,0.006,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:31.784708,1.3,0.03,0.008,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:34.788387,1.3,0.03,0.01,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:37.791655,1.3,0.03,0.012,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:40.794978,1.3,0.04,0.004,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:43.798617,1.3,0.04,0.006,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:46.802155,1.3,0.04,0.008,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:49.805756,1.3,0.04,0.01,0.7382,12.5659,0.03258,59,296.3,393630
2026-03-27T15:05:52.816470,1.3,0.04,0.012,0.7382,12.5705,0.033309,51,64.5,394000
2026-03-27T15:05:55.856336,1.3,0.05,0.004,0.7378,12.6155,0.032983,51,67.0,394380
2026-03-27T15:05:58.871366,1.3,0.05,0.006,0.7385,12.539,0.033472,51,67.1,394750
2026-03-27T15:06:01.876018,1.3,0.05,0.008,0.7373,12.694,0.032734,50,65.9,395120
2026-03-27T15:06:04.879720,1.3,0.05,0.01,0.7382,12.5814,0.031988,50,67.7,395490
2026-03-27T15:06:07.887884,1.3,0.05,0.012,0.7371,12.7165,0.030308,50,87.5,395860
2026-03-27T15:06:10.918876,1.4,0.01,0.004,0.738,12.6005,0.030996,60,301.6,396240
2026-03-27T15:06:13.962288,1.4,0.01,0.006,0.7371,12.7069,0.029332,58,306.2,396610
2026-03-27T15:06:16.966719,1.4,0.01,0.008,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:19.970146,1.4,0.01,0.01,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:22.973427,1.4,0.01,0.012,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:25.960444,1.4,0.02,0.004,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:28.963656,1.4,0.02,0.006,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:31.966794,1.4,0.02,0.008,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:34.969866,1.4,0.02,0.01,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:37.973085,1.4,0.02,0.012,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:40.976547,1.4,0.03,0.004,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:43.979837,1.4,0.03,0.006,0.7382,12.5878,0.033179,58,306.8,396630
2026-03-27T15:06:46.983290,1.4,0.03,0.008,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:06:49.987234,1.4,0.03,0.01,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:06:52.990888,1.4,0.03,0.012,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:06:55.968717,1.4,0.04,0.004,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:06:58.973662,1.4,0.04,0.006,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:01.977180,1.4,0.04,0.008,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:04.980927,1.4,0.04,0.01,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:07.984930,1.4,0.04,0.012,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:10.988676,1.4,0.05,0.004,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:13.992605,1.4,0.05,0.006,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:16.996897,1.4,0.05,0.008,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:20.000480,1.4,0.05,0.01,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:23.004359,1.4,0.05,0.012,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:25.992918,1.5,0.01,0.004,0.7385,12.5325,0.033354,58,306.0,396640
2026-03-27T15:07:28.996035,1.5,0.01,0.006,0.7384,12.5689,0.033282,58,292.5,396760
2026-03-27T15:07:32.010186,1.5,0.01,0.008,0.7382,12.5829,0.03337,61,306.3,397140
2026-03-27T15:07:35.051729,1.5,0.01,0.01,0.7378,12.6354,0.033077,58,287.4,397510
2026-03-27T15:07:38.088420,1.5,0.01,0.012,0.7383,12.5506,0.03347,58,297.3,397890
2026-03-27T15:07:41.095657,1.5,0.02,0.004,0.7375,12.6587,0.033268,59,294.4,398270
2026-03-27T15:07:44.101774,1.5,0.02,0.006,0.7383,12.5648,0.033106,58,285.8,398640
2026-03-27T15:07:47.137412,1.5,0.02,0.008,0.7379,12.626,0.033324,58,291.6,399020
2026-03-27T15:07:50.166915,1.5,0.02,0.01,0.7381,12.5921,0.030705,59,292.5,399380
2026-03-27T15:07:53.171153,1.5,0.02,0.012,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:07:56.159768,1.5,0.03,0.004,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:07:59.163039,1.5,0.03,0.006,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:02.166174,1.5,0.03,0.008,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:05.169365,1.5,0.03,0.01,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:08.172572,1.5,0.03,0.012,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:11.175679,1.5,0.04,0.004,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:14.179111,1.5,0.04,0.006,0.737,12.7185,0.03032,59,298.8,399630
2026-03-27T15:08:17.183171,1.5,0.04,0.008,0.737,12.7185,0.03032,59,298.8,399630
